id,level,skill_id,specialization_id
1533,1,2413,5
1534,3,2434,5
1535,4,2444,5
1536,14,2449,5
1537,1,2455,5
1538,33,2469,5
1539,7,2470,5
1540,1,2476,5
1541,1,2478,5
1542,1,2484,5
1543,5,2496,5
1544,1,2499,5
1545,26,2507,5
1546,1,2514,5
1547,1,2528,5
1548,1,2538,5
1549,5,2540,5
1550,1,2543,5
1551,4,2562,5
1552,1,2573,5
1553,2,2577,5
1554,1,2580,5
1555,4,2587,5
1556,1,2601,5
1557,5,2606,5
1558,1,2615,5
1559,4,2634,5
1560,4,2642,5
1561,1,2645,5
1562,1,2655,5
1563,1,2661,5
1564,1,2669,5
1565,1,2672,5
1566,1,2681,5
1567,1,2695,5
1568,1,2733,5
1569,33,2741,5
1570,2,2771,5
1571,1,2778,5
1572,1,2780,5
1573,1,2787,5
1574,2,2813,5
1575,3,2817,5
1576,3,2821,5
1577,1,2845,5
1578,8,2859,5
1579,54,2863,5
1580,1,2882,5
1581,33,2894,5
1582,3,2898,5
1583,1,2917,5
1584,1,2928,5
1585,1,2937,5
1586,1,2941,5
1587,1,2950,5
1588,1,2955,5
1589,1,2976,5
1590,1,2978,5
1591,2,2988,5
1592,17,2997,5
1593,1,3005,5
1594,2,3009,5
1595,4,3010,5
1596,1,3023,5
1597,1,3046,5
1598,22,3060,5
1599,2,3071,5
1600,1,3077,5
1601,2,3081,5
1602,1,3087,5
1603,1,3105,5
1604,1,3123,5
1605,6,3126,5
1606,1,3139,5
1607,2,3141,5
1608,1,3146,5
1609,3,3148,5
1610,1,3167,5
1611,1,3170,5
1612,1,3172,5
1613,1,3174,5
1614,3,3176,5
1615,1,3177,5
1616,5,3179,5
1617,1,3206,5
1618,1,3211,5
1619,1,3214,5
1620,1,3217,5
1621,1,3242,5
1622,1,3259,5
1623,1,3260,5
1624,1,3261,5
1625,1,3264,5
1626,1,3277,5
1627,1,3292,5
1628,1,3299,5
1629,1,3317,5
1630,1,3327,5
1631,2,3328,5
1632,2,3331,5
1633,1,3338,5
1634,6,3339,5
1635,4,3344,5
1636,1,3354,5
1637,2,3355,5
1638,6,3365,5
1639,1,3371,5
1640,1,3372,5
1641,4,3389,5
1642,1,3390,5
1643,1,3406,5
1644,1,3413,5
1645,2,3432,5
1646,6,3437,5
1647,1,3440,5
1648,1,3441,5
1649,5,3447,5
1650,34,3467,5
1651,1,3469,5
1652,2,3476,5
1653,1,3486,5
1654,1,3487,5
1655,2,3500,5
1656,2,3502,5
1657,1,3516,5
1658,1,3533,5
1659,4,3537,5
1660,1,3542,5
1661,1,3544,5
1662,5,3573,5
1663,1,3581,5
1664,1,3588,5
1665,7,3599,5
1666,1,3600,5
1667,1,3609,5
1668,2,3626,5
1669,19,3643,5
1670,2,3644,5
1671,1,3654,5
1672,1,3656,5
1673,2,3665,5
1674,1,3679,5
1675,1,3683,5
1676,2,3708,5
1677,6,3712,5
1678,1,3733,5
1679,1,3737,5
1680,1,3747,5
1681,15,3767,5
1682,1,3771,5
1683,12,3773,5
1684,1,3774,5
1685,1,3786,5
1686,2,3799,5
1687,1,3803,5
1688,1,3830,5
1689,16,3837,5
1690,1,3854,5
1691,1,3856,5
1692,1,3875,5
1693,1,3878,5
1694,3,3901,5
1695,5,3905,5
1696,1,3914,5
1697,1,3931,5
1698,1,3948,5
1699,1,3949,5
1700,1,3951,5
1701,1,3961,5
1702,2,3966,5
1703,1,3970,5
1704,1,3984,5
1705,1,3985,5
1706,1,3998,5
1707,1,4000,5
1708,1,4008,5
1709,2,4013,5
1710,1,4032,5
1711,1,4034,5
1712,22,4048,5
1713,1,4052,5
1714,1,4055,5
1715,1,4063,5
1716,1,4068,5
1717,1,4096,5
1718,4,4108,5
1719,1,4123,5
1720,1,4127,5
1721,1,4133,5
1722,2,4145,5
1723,4,4147,5
1724,23,4152,5
1725,1,4159,5
1726,1,4160,5
1727,1,4174,5
1728,4,4182,5
1729,1,4221,5
1730,1,4229,5
1731,6,4230,5
1732,1,4235,5
1733,15,4246,5
1734,1,4254,5
1735,1,4264,5
1736,1,4265,5
1737,3,4271,5
1738,1,4286,5
1739,2,4287,5
1740,4,4291,5
1741,1,4300,5
1742,3,4307,5
1743,1,4314,5
1744,1,4324,5
1745,1,4337,5
1746,3,4339,5
1747,3,4343,5
1748,7,4347,5
1749,1,4357,5
1750,2,4376,5
1751,3,4379,5
1752,1,4387,5
1753,1,4396,5
1754,1,4418,5
1755,1,4422,5
1756,1,4425,5
1757,2,4429,5
1758,2,4432,5
1759,1,4436,5
1760,6,4442,5
1761,23,4446,5
1762,5,4452,5
1763,9,4453,5
1764,1,4454,5
1765,1,4469,5
1766,27,4475,5
1767,1,4476,5
1768,4,4477,5
1769,1,4480,5
1770,4,4532,5
1771,1,4539,5
1772,2,4544,5
1773,1,4551,5
1774,1,4568,5
1775,2,4620,5
1776,1,4631,5
1777,2,4633,5
1778,1,4643,5
1779,1,4651,5
1780,1,4654,5
1781,1,4659,5
1782,16,4670,5
1783,1,4675,5
1784,8,4676,5
1785,7,4692,5
1786,1,4698,5
1787,1,4703,5
1788,1,4710,5
1789,1,4718,5
1790,1,4722,5
1791,1,183,6
1792,1,423,6
1793,1,1824,6
1794,1,2134,6
1795,1,2276,6
1796,1,2315,6
1797,1,2753,6
1798,1,72,7
1799,1,1651,7
1800,1,2725,7
1801,1,3081,7
1802,1,3166,7
1803,1,3211,7
1804,1,3375,7
1805,1,3609,7
1806,1,4477,7
1807,1,213,8
1808,1,428,8
1809,1,2707,8
1810,1,2768,8
1811,1,3219,8
1812,1,3591,8
1813,1,4334,8
1814,1,2148,9
1815,1,2174,9
1816,1,2662,9
1817,1,4305,9
1818,1,4308,9
1819,4,7,10
1820,5,14,10
1821,1,31,10
1822,3,41,10
1823,1,62,10
1824,3,81,10
1825,1,91,10
1826,4,97,10
1827,2,117,10
1828,7,137,10
1829,1,221,10
1830,1,238,10
1831,1,241,10
1832,2,253,10
1833,1,273,10
1834,2,284,10
1835,1,316,10
1836,1,455,10
1837,1,627,10
1838,1,778,10
1839,1,834,10
1840,1,962,10
1841,1,1090,10
1842,1,1124,10
1843,10,1135,10
1844,3,1311,10
1845,1,1431,10
1846,3,1490,10
1847,1,1542,10
1848,1,1571,10
1849,1,1702,10
1850,3,1754,10
1851,1,1777,10
1852,1,1795,10
1853,3,1813,10
1854,3,1861,10
1855,3,2026,10
1856,1,2072,10
1857,1,2140,10
1858,1,2176,10
1859,1,2244,10
1860,3,2263,10
1861,1,2383,10
1862,1,2470,10
1863,1,2502,10
1864,1,2507,10
1865,1,2578,10
1866,2,2695,10
1867,2,2863,10
1868,1,3138,10
1869,1,3176,10
1870,1,3429,10
1871,3,3467,10
1872,1,3500,10
1873,1,3643,10
1874,1,3774,10
1875,1,3809,10
1876,1,3837,10
1877,1,3860,10
1878,1,3879,10
1879,1,4019,10
1880,1,4147,10
1881,1,4152,10
1882,1,4165,10
1883,1,4276,10
1884,1,4396,10
1885,2,4475,10
1886,4,4549,10
1887,3,4598,10
1888,1,7,11
1889,1,14,11
1890,1,23,11
1891,1,41,11
1892,1,2761,11
1893,1,3746,11
1894,1,136,12
1895,1,898,12
1896,1,1001,12
1897,1,2359,12
1898,1,2691,12
1899,1,2969,12
1900,1,3146,12
1901,1,124,13
1902,1,463,13
1903,1,1424,13
1904,1,4549,13
1905,1,4598,13
1906,1,238,14
1907,1,834,14
1908,1,2026,14
1909,1,2273,14
1910,1,2509,14
1911,1,4298,14
1912,3,7,15
1913,20,14,15
1914,2,31,15
1915,6,36,15
1916,1,37,15
1917,2,42,15
1918,1,62,15
1919,1,65,15
1920,1,71,15
1921,5,72,15
1922,2,75,15
1923,14,81,15
1924,1,83,15
1925,1,86,15
1926,1,97,15
1927,2,103,15
1928,2,106,15
1929,1,114,15
1930,1,117,15
1931,1,130,15
1932,1,136,15
1933,6,137,15
1934,1,190,15
1935,2,215,15
1936,1,236,15
1937,1,238,15
1938,1,241,15
1939,1,253,15
1940,2,255,15
1941,1,267,15
1942,1,271,15
1943,1,273,15
1944,2,279,15
1945,10,284,15
1946,6,308,15
1947,1,310,15
1948,1,316,15
1949,1,336,15
1950,2,407,15
1951,1,435,15
1952,1,436,15
1953,4,457,15
1954,1,458,15
1955,1,485,15
1956,1,505,15
1957,4,515,15
1958,1,520,15
1959,2,529,15
1960,1,537,15
1961,2,552,15
1962,2,559,15
1963,1,606,15
1964,1,608,15
1965,1,613,15
1966,3,615,15
1967,2,619,15
1968,3,622,15
1969,1,650,15
1970,4,662,15
1971,1,672,15
1972,1,689,15
1973,1,734,15
1974,3,756,15
1975,1,762,15
1976,12,778,15
1977,1,783,15
1978,1,803,15
1979,2,824,15
1980,14,825,15
1981,2,891,15
1982,1,898,15
1983,1,951,15
1984,7,1005,15
1985,2,1020,15
1986,1,1026,15
1987,1,1090,15
1988,2,1093,15
1989,17,1135,15
1990,1,1147,15
1991,1,1151,15
1992,3,1180,15
1993,1,1192,15
1994,1,1194,15
1995,12,1251,15
1996,2,1255,15
1997,2,1268,15
1998,10,1311,15
1999,3,1359,15
2000,1,1398,15
2001,3,1400,15
2002,5,1457,15
2003,4,1483,15
2004,1,1488,15
2005,8,1490,15
2006,1,1523,15
2007,1,1534,15
2008,1,1546,15
2009,1,1560,15
2010,9,1571,15
2011,1,1580,15
2012,1,1581,15
2013,1,1582,15
2014,1,1595,15
2015,1,1607,15
2016,1,1609,15
2017,1,1633,15
2018,2,1636,15
2019,1,1675,15
2020,2,1685,15
2021,2,1687,15
2022,2,1719,15
2023,1,1749,15
2024,7,1751,15
2025,2,1813,15
2026,2,1830,15
2027,2,1853,15
2028,10,1861,15
2029,5,1891,15
2030,1,1957,15
2031,1,2022,15
2032,3,2025,15
2033,1,2066,15
2034,1,2072,15
2035,1,2098,15
2036,1,2113,15
2037,1,2132,15
2038,1,2146,15
2039,1,2160,15
2040,1,2178,15
2041,2,2191,15
2042,1,2210,15
2043,1,2216,15
2044,1,2238,15
2045,1,2251,15
2046,2,2263,15
2047,2,2291,15
2048,1,2307,15
2049,2,2322,15
2050,1,2348,15
2051,1,2356,15
2052,2,2364,15
2053,1,2382,15
2054,1,2385,15
2055,1,2418,15
2056,1,2434,15
2057,1,2450,15
2058,5,2470,15
2059,1,2493,15
2060,3,2496,15
2061,11,2507,15
2062,7,2514,15
2063,1,2525,15
2064,1,2540,15
2065,1,2554,15
2066,2,2578,15
2067,1,2590,15
2068,2,2606,15
2069,1,2634,15
2070,2,2655,15
2071,1,2675,15
2072,1,2693,15
2073,3,2695,15
2074,1,2714,15
2075,1,2717,15
2076,1,2731,15
2077,3,2741,15
2078,4,2743,15
2079,1,2758,15
2080,1,2771,15
2081,1,2778,15
2082,1,2813,15
2083,2,2817,15
2084,2,2821,15
2085,1,2841,15
2086,1,2859,15
2087,6,2863,15
2088,2,2867,15
2089,1,2871,15
2090,1,2928,15
2091,1,2950,15
2092,1,2976,15
2093,2,2978,15
2094,1,2990,15
2095,2,2997,15
2096,1,2999,15
2097,1,3015,15
2098,1,3026,15
2099,2,3060,15
2100,1,3062,15
2101,1,3071,15
2102,1,3081,15
2103,1,3103,15
2104,1,3109,15
2105,7,3138,15
2106,1,3139,15
2107,1,3146,15
2108,4,3176,15
2109,1,3177,15
2110,1,3179,15
2111,1,3211,15
2112,1,3261,15
2113,1,3299,15
2114,7,3339,15
2115,1,3346,15
2116,1,3365,15
2117,2,3431,15
2118,4,3437,15
2119,1,3447,15
2120,4,3455,15
2121,1,3457,15
2122,4,3467,15
2123,3,3510,15
2124,1,3538,15
2125,5,3573,15
2126,2,3598,15
2127,1,3609,15
2128,2,3643,15
2129,2,3672,15
2130,1,3684,15
2131,1,3712,15
2132,1,3756,15
2133,2,3773,15
2134,2,3774,15
2135,5,3809,15
2136,8,3837,15
2137,1,3861,15
2138,1,3862,15
2139,1,3890,15
2140,1,3894,15
2141,1,3906,15
2142,1,3938,15
2143,1,3943,15
2144,3,4000,15
2145,1,4013,15
2146,3,4048,15
2147,3,4061,15
2148,2,4091,15
2149,7,4127,15
2150,2,4145,15
2151,1,4147,15
2152,11,4152,15
2153,1,4165,15
2154,2,4172,15
2155,1,4193,15
2156,1,4198,15
2157,1,4206,15
2158,1,4223,15
2159,2,4246,15
2160,1,4258,15
2161,1,4276,15
2162,2,4290,15
2163,1,4291,15
2164,1,4309,15
2165,2,4339,15
2166,2,4343,15
2167,3,4347,15
2168,2,4357,15
2169,1,4425,15
2170,1,4437,15
2171,2,4442,15
2172,2,4446,15
2173,1,4452,15
2174,4,4453,15
2175,5,4457,15
2176,2,4475,15
2177,1,4476,15
2178,2,4477,15
2179,3,4479,15
2180,1,4490,15
2181,1,4526,15
2182,1,4532,15
2183,1,4609,15
2184,2,4622,15
2185,1,4633,15
2186,13,4649,15
2187,3,4670,15
2188,1,50,16
2189,1,53,16
2190,1,93,16
2191,1,172,16
2192,1,225,16
2193,1,1205,16
2194,1,2377,16
2195,1,3288,16
2196,1,34,17
2197,1,118,17
2198,1,129,17
2199,1,3923,17
2200,1,4274,17
2201,1,9,18
2202,1,203,18
2203,1,1956,18
2204,1,3038,18
2205,1,92,19
2206,1,107,19
2207,1,170,19
2208,1,1642,19
2209,1,2923,19
2210,12,4,20
2211,2,7,20
2212,5,14,20
2213,1,31,20
2214,3,37,20
2215,1,50,20
2216,5,51,20
2217,1,59,20
2218,6,62,20
2219,39,65,20
2220,11,86,20
2221,2,103,20
2222,1,114,20
2223,2,127,20
2224,2,134,20
2225,3,136,20
2226,5,137,20
2227,1,138,20
2228,1,142,20
2229,2,154,20
2230,1,176,20
2231,8,190,20
2232,6,224,20
2233,1,228,20
2234,1,236,20
2235,2,238,20
2236,1,239,20
2237,1,241,20
2238,1,253,20
2239,1,255,20
2240,1,257,20
2241,2,266,20
2242,1,267,20
2243,1,269,20
2244,1,270,20
2245,2,273,20
2246,1,274,20
2247,10,284,20
2248,2,291,20
2249,1,292,20
2250,1,298,20
2251,15,305,20
2252,2,308,20
2253,2,310,20
2254,1,325,20
2255,3,326,20
2256,6,327,20
2257,2,329,20
2258,1,333,20
2259,1,336,20
2260,3,337,20
2261,1,367,20
2262,1,414,20
2263,1,438,20
2264,1,439,20
2265,1,447,20
2266,1,468,20
2267,1,469,20
2268,1,479,20
2269,2,523,20
2270,2,537,20
2271,1,547,20
2272,1,573,20
2273,4,578,20
2274,4,589,20
2275,1,592,20
2276,1,603,20
2277,1,604,20
2278,1,615,20
2279,1,617,20
2280,2,619,20
2281,1,630,20
2282,1,689,20
2283,1,707,20
2284,3,754,20
2285,1,763,20
2286,1,776,20
2287,1,778,20
2288,4,783,20
2289,1,791,20
2290,1,793,20
2291,1,805,20
2292,1,814,20
2293,1,817,20
2294,1,821,20
2295,1,822,20
2296,1,835,20
2297,1,841,20
2298,1,866,20
2299,1,891,20
2300,1,914,20
2301,1,959,20
2302,1,990,20
2303,1,1042,20
2304,1,1053,20
2305,1,1074,20
2306,1,1097,20
2307,1,1098,20
2308,1,1121,20
2309,1,1126,20
2310,1,1131,20
2311,1,1135,20
2312,1,1146,20
2313,1,1148,20
2314,2,1169,20
2315,1,1176,20
2316,1,1194,20
2317,1,1199,20
2318,1,1222,20
2319,1,1223,20
2320,3,1224,20
2321,1,1225,20
2322,1,1331,20
2323,3,1343,20
2324,1,1346,20
2325,1,1352,20
2326,1,1361,20
2327,1,1396,20
2328,1,1398,20
2329,1,1440,20
2330,1,1442,20
2331,1,1455,20
2332,1,1459,20
2333,1,1461,20
2334,2,1462,20
2335,1,1465,20
2336,2,1485,20
2337,1,1490,20
2338,1,1522,20
2339,1,1530,20
2340,1,1533,20
2341,1,1542,20
2342,1,1569,20
2343,2,1595,20
2344,4,1625,20
2345,1,1626,20
2346,1,1630,20
2347,1,1638,20
2348,1,1643,20
2349,1,1685,20
2350,1,1743,20
2351,13,1751,20
2352,1,1773,20
2353,2,1805,20
2354,3,1813,20
2355,1,1823,20
2356,2,1844,20
2357,1,1866,20
2358,1,1886,20
2359,1,1901,20
2360,2,1909,20
2361,1,1928,20
2362,1,1971,20
2363,1,1981,20
2364,1,1998,20
2365,3,2004,20
2366,2,2022,20
2367,3,2025,20
2368,1,2045,20
2369,1,2048,20
2370,1,2051,20
2371,1,2052,20
2372,1,2063,20
2373,1,2066,20
2374,2,2069,20
2375,1,2090,20
2376,1,2099,20
2377,1,2112,20
2378,1,2137,20
2379,1,2168,20
2380,1,2176,20
2381,2,2195,20
2382,1,2216,20
2383,1,2221,20
2384,1,2224,20
2385,1,2225,20
2386,2,2232,20
2387,3,2244,20
2388,1,2258,20
2389,1,2263,20
2390,1,2272,20
2391,4,2291,20
2392,1,2322,20
2393,1,2327,20
2394,1,2329,20
2395,1,2343,20
2396,1,2350,20
2397,2,2366,20
2398,1,2374,20
2399,1,2375,20
2400,1,2404,20
2401,1,2411,20
2402,1,2414,20
2403,1,2429,20
2404,1,2441,20
2405,4,2449,20
2406,1,2462,20
2407,5,2469,20
2408,8,2470,20
2409,2,2496,20
2410,1,2498,20
2411,1,2503,20
2412,3,2507,20
2413,1,2523,20
2414,1,2534,20
2415,2,2538,20
2416,1,2565,20
2417,1,2577,20
2418,3,2590,20
2419,1,2615,20
2420,1,2617,20
2421,1,2651,20
2422,1,2662,20
2423,1,2685,20
2424,1,2697,20
2425,1,2741,20
2426,1,2749,20
2427,1,2770,20
2428,1,2774,20
2429,1,2778,20
2430,1,2790,20
2431,2,2813,20
2432,1,2815,20
2433,1,2821,20
2434,2,2840,20
2435,9,2863,20
2436,1,2868,20
2437,1,2870,20
2438,1,2887,20
2439,1,2904,20
2440,1,2905,20
2441,1,2906,20
2442,1,2909,20
2443,1,2922,20
2444,1,2924,20
2445,1,2936,20
2446,1,2950,20
2447,2,2976,20
2448,1,2985,20
2449,2,2997,20
2450,3,3020,20
2451,1,3028,20
2452,2,3060,20
2453,1,3066,20
2454,1,3071,20
2455,1,3083,20
2456,1,3086,20
2457,2,3087,20
2458,1,3115,20
2459,1,3117,20
2460,1,3136,20
2461,1,3142,20
2462,1,3147,20
2463,1,3148,20
2464,4,3176,20
2465,2,3179,20
2466,1,3183,20
2467,1,3234,20
2468,1,3246,20
2469,2,3253,20
2470,1,3278,20
2471,1,3280,20
2472,1,3286,20
2473,1,3339,20
2474,1,3344,20
2475,1,3355,20
2476,2,3365,20
2477,1,3384,20
2478,1,3402,20
2479,1,3403,20
2480,1,3440,20
2481,1,3447,20
2482,7,3467,20
2483,1,3472,20
2484,1,3480,20
2485,1,3489,20
2486,2,3499,20
2487,1,3507,20
2488,2,3519,20
2489,4,3533,20
2490,1,3537,20
2491,1,3565,20
2492,1,3573,20
2493,2,3599,20
2494,1,3603,20
2495,1,3606,20
2496,1,3611,20
2497,1,3640,20
2498,1,3643,20
2499,1,3644,20
2500,1,3658,20
2501,1,3665,20
2502,1,3684,20
2503,1,3719,20
2504,1,3724,20
2505,1,3738,20
2506,1,3773,20
2507,1,3781,20
2508,1,3799,20
2509,1,3830,20
2510,2,3837,20
2511,2,3843,20
2512,1,3873,20
2513,1,3879,20
2514,1,3894,20
2515,1,3896,20
2516,1,3900,20
2517,1,3901,20
2518,2,3903,20
2519,2,3906,20
2520,1,3923,20
2521,2,3931,20
2522,1,3934,20
2523,1,3951,20
2524,1,3974,20
2525,1,4000,20
2526,2,4011,20
2527,3,4048,20
2528,1,4049,20
2529,4,4069,20
2530,1,4085,20
2531,1,4102,20
2532,1,4108,20
2533,6,4137,20
2534,1,4138,20
2535,2,4152,20
2536,1,4161,20
2537,1,4162,20
2538,1,4174,20
2539,1,4191,20
2540,1,4192,20
2541,1,4203,20
2542,1,4230,20
2543,1,4239,20
2544,1,4274,20
2545,1,4288,20
2546,1,4295,20
2547,2,4307,20
2548,4,4343,20
2549,3,4372,20
2550,2,4373,20
2551,2,4379,20
2552,1,4408,20
2553,1,4411,20
2554,2,4446,20
2555,1,4452,20
2556,1,4453,20
2557,1,4458,20
2558,1,4475,20
2559,2,4476,20
2560,1,4489,20
2561,1,4532,20
2562,1,4551,20
2563,1,4569,20
2564,1,4598,20
2565,1,4619,20
2566,1,4633,20
2567,2,4644,20
2568,1,4658,20
2569,1,4676,20
2570,1,4696,20
2571,1,86,21
2572,1,1187,21
2573,1,2901,21
2574,1,3028,21
2575,1,45,22
2576,1,111,22
2577,1,2216,22
2578,1,3015,22
2579,1,3741,22
2580,1,908,23
2581,1,995,23
2582,1,3081,23
2583,1,3508,23
2584,1,3986,23
2585,1,687,24
2586,1,1156,24
2587,1,1203,24
2588,1,3329,24
2589,1,3633,24
2590,1,4635,24
2591,1,201,25
2592,1,746,25
2593,1,786,25
2594,1,3377,25
2595,1,4472,25
2596,1,10,26
2597,1,459,26
2598,1,687,26
2599,1,3594,26
2600,1,3819,26
2601,1,830,27
2602,1,974,27
2603,1,2347,27
2604,1,3762,27
2605,1,3982,27
2606,1,4426,27
2607,1,262,28
2608,1,400,28
2609,1,2256,28
2610,1,3548,28
2611,1,4169,28
2612,1,271,29
2613,1,292,29
2614,1,1291,29
2615,1,3081,29
2616,1,3404,29
2617,1,1315,30
2618,1,1461,30
2619,1,1925,30
2620,1,3166,30
2621,1,3211,30
2622,1,3684,30
2623,1,4477,30
2624,1,2782,31
2625,1,3375,31
2626,1,3953,31
2627,1,4064,31
2628,1,793,32
2629,1,1227,32
2630,1,2982,32
2631,1,3678,32
2632,1,57,33
2633,1,381,33
2634,1,419,33
2635,1,1712,33
2636,1,2590,33
2637,1,7,34
2638,1,335,34
2639,1,632,34
2640,1,1485,34
2641,1,236,35
2642,1,2877,35
2643,1,2883,35
2644,1,4591,35
2645,1,218,36
2646,1,289,36
2647,1,605,36
2648,1,3028,36
2649,1,774,37
2650,1,2018,37
2651,1,2618,37
2652,1,3690,37
2653,1,1298,38
2654,1,2006,38
2655,1,2274,38
2656,1,4543,38
2657,1,737,39
2658,1,942,39
2659,1,2768,39
2660,1,2884,39
2661,1,3591,39
2662,1,387,40
2663,1,2698,40
2664,1,2896,40
2665,1,2968,40
2666,1,3324,40
2667,1,1528,41
2668,1,3385,41
2669,1,4308,41
2670,1,4599,41
2671,1,7,42
2672,3,13,42
2673,216,14,42
2674,42,24,42
2675,31,27,42
2676,4,29,42
2677,4,31,42
2678,18,36,42
2679,7,37,42
2680,2,50,42
2681,2,51,42
2682,5,56,42
2683,48,62,42
2684,3,65,42
2685,3,67,42
2686,10,72,42
2687,1,75,42
2688,2,81,42
2689,1,83,42
2690,8,86,42
2691,13,89,42
2692,137,103,42
2693,11,106,42
2694,1,107,42
2695,1,111,42
2696,48,114,42
2697,36,127,42
2698,5,130,42
2699,16,134,42
2700,1,136,42
2701,2,137,42
2702,1,139,42
2703,19,142,42
2704,11,159,42
2705,7,176,42
2706,1,186,42
2707,1,187,42
2708,19,190,42
2709,3,200,42
2710,1,201,42
2711,15,213,42
2712,1,215,42
2713,1,218,42
2714,2,220,42
2715,6,225,42
2716,6,236,42
2717,4,239,42
2718,1,240,42
2719,24,241,42
2720,2,247,42
2721,1,248,42
2722,32,253,42
2723,9,257,42
2724,2,259,42
2725,11,266,42
2726,27,267,42
2727,5,269,42
2728,18,270,42
2729,21,273,42
2730,44,279,42
2731,45,284,42
2732,2,291,42
2733,1,293,42
2734,4,298,42
2735,14,305,42
2736,98,308,42
2737,73,310,42
2738,49,316,42
2739,2,322,42
2740,9,327,42
2741,1,329,42
2742,15,336,42
2743,3,337,42
2744,1,363,42
2745,2,365,42
2746,9,366,42
2747,2,368,42
2748,1,377,42
2749,7,380,42
2750,1,384,42
2751,8,385,42
2752,2,386,42
2753,8,407,42
2754,1,417,42
2755,1,420,42
2756,1,421,42
2757,65,433,42
2758,1,434,42
2759,3,436,42
2760,1,444,42
2761,3,445,42
2762,1,451,42
2763,10,457,42
2764,6,458,42
2765,1,468,42
2766,1,479,42
2767,1,482,42
2768,2,484,42
2769,2,489,42
2770,59,490,42
2771,1,503,42
2772,1,505,42
2773,1,508,42
2774,1,512,42
2775,102,515,42
2776,1,519,42
2777,1,524,42
2778,2,526,42
2779,12,529,42
2780,6,531,42
2781,1,534,42
2782,23,537,42
2783,1,540,42
2784,1,542,42
2785,1,546,42
2786,34,552,42
2787,1,554,42
2788,1,559,42
2789,3,565,42
2790,2,567,42
2791,1,570,42
2792,1,576,42
2793,20,578,42
2794,1,581,42
2795,1,582,42
2796,3,583,42
2797,4,589,42
2798,3,593,42
2799,2,595,42
2800,1,596,42
2801,1,597,42
2802,2,599,42
2803,21,606,42
2804,1,607,42
2805,1,608,42
2806,9,613,42
2807,5,615,42
2808,2,616,42
2809,3,619,42
2810,5,622,42
2811,1,634,42
2812,1,641,42
2813,1,642,42
2814,6,647,42
2815,1,648,42
2816,17,650,42
2817,3,661,42
2818,45,662,42
2819,11,665,42
2820,46,667,42
2821,1,669,42
2822,1,670,42
2823,3,677,42
2824,2,680,42
2825,1,681,42
2826,62,691,42
2827,1,693,42
2828,1,695,42
2829,1,696,42
2830,1,699,42
2831,2,700,42
2832,3,708,42
2833,1,709,42
2834,1,710,42
2835,1,715,42
2836,1,721,42
2837,12,726,42
2838,2,728,42
2839,1,729,42
2840,1,730,42
2841,1,734,42
2842,1,748,42
2843,1,750,42
2844,2,753,42
2845,6,754,42
2846,9,756,42
2847,1,762,42
2848,1,766,42
2849,1,770,42
2850,1,772,42
2851,1,773,42
2852,1,778,42
2853,17,783,42
2854,2,792,42
2855,2,801,42
2856,1,806,42
2857,3,818,42
2858,1,819,42
2859,1,820,42
2860,1,821,42
2861,1,823,42
2862,11,825,42
2863,1,826,42
2864,1,831,42
2865,1,838,42
2866,8,841,42
2867,1,851,42
2868,10,868,42
2869,2,870,42
2870,1,877,42
2871,1,880,42
2872,1,885,42
2873,129,891,42
2874,1,895,42
2875,2,898,42
2876,1,901,42
2877,2,905,42
2878,58,912,42
2879,1,916,42
2880,1,925,42
2881,1,932,42
2882,1,947,42
2883,8,950,42
2884,1,952,42
2885,1,968,42
2886,1,969,42
2887,2,970,42
2888,1,971,42
2889,9,972,42
2890,3,981,42
2891,1,988,42
2892,3,990,42
2893,11,1005,42
2894,1,1007,42
2895,1,1012,42
2896,9,1020,42
2897,1,1022,42
2898,3,1023,42
2899,4,1026,42
2900,1,1037,42
2901,118,1042,42
2902,3,1043,42
2903,1,1046,42
2904,35,1050,42
2905,1,1064,42
2906,1,1069,42
2907,1,1074,42
2908,8,1090,42
2909,1,1093,42
2910,2,1097,42
2911,9,1108,42
2912,1,1121,42
2913,2,1134,42
2914,46,1135,42
2915,1,1142,42
2916,5,1146,42
2917,1,1149,42
2918,1,1152,42
2919,1,1157,42
2920,1,1159,42
2921,1,1162,42
2922,4,1164,42
2923,1,1167,42
2924,1,1168,42
2925,1,1177,42
2926,1,1186,42
2927,1,1189,42
2928,1,1190,42
2929,8,1192,42
2930,1,1193,42
2931,19,1194,42
2932,74,1197,42
2933,3,1198,42
2934,3,1200,42
2935,1,1206,42
2936,1,1208,42
2937,2,1209,42
2938,1,1215,42
2939,1,1224,42
2940,1,1225,42
2941,1,1228,42
2942,1,1230,42
2943,1,1231,42
2944,1,1237,42
2945,2,1242,42
2946,1,1248,42
2947,29,1251,42
2948,1,1255,42
2949,1,1268,42
2950,1,1282,42
2951,2,1287,42
2952,1,1304,42
2953,1,1310,42
2954,1,1311,42
2955,1,1312,42
2956,2,1313,42
2957,3,1315,42
2958,1,1321,42
2959,1,1326,42
2960,1,1330,42
2961,2,1335,42
2962,7,1344,42
2963,1,1355,42
2964,1,1363,42
2965,9,1369,42
2966,1,1374,42
2967,6,1376,42
2968,1,1380,42
2969,1,1381,42
2970,1,1382,42
2971,1,1384,42
2972,2,1391,42
2973,8,1393,42
2974,2,1398,42
2975,18,1400,42
2976,23,1403,42
2977,1,1404,42
